image, mf,amf,namf,proposed1,proposed2,proposed3,proposed4,proposed5
noiseimage/[test46]_origin_0.30.png,17.317,23.822,23.366,24.031,24.087,23.379,23.624,23.994
noiseimage/[test46]_origin_0.50.png,13.089,21.060,20.915,21.208,21.258,20.926,21.075,21.477
noiseimage/[test46]_origin_0.70.png,8.949,18.712,19.212,18.791,18.836,19.228,19.319,19.545
noiseimage/[test46]_origin_0.90.png,5.962,16.052,17.169,16.030,16.049,17.189,17.193,16.920
noiseimage/[test47]_origin_0.10.png,23.940,28.569,27.402,28.848,28.868,27.449,28.183,28.846
noiseimage/[test47]_origin_0.30.png,19.819,25.645,24.195,25.987,26.018,24.249,24.729,25.794
noiseimage/[test47]_origin_0.50.png,14.018,23.330,22.225,23.607,23.637,22.263,22.544,23.634
noiseimage/[test47]_origin_0.70.png,9.383,20.869,20.673,21.031,21.065,20.697,20.863,21.584
noiseimage/[test47]_origin_0.90.png,6.205,17.583,18.499,17.600,17.617,18.521,18.549,18.454
noiseimage/[test48]_origin_0.10.png,26.025,34.691,34.383,35.230,35.323,34.611,35.012,34.704
noiseimage/[test48]_origin_0.30.png,21.142,29.606,28.093,30.075,30.126,28.159,28.670,29.567
noiseimage/[test48]_origin_0.50.png,14.586,26.608,25.278,26.953,26.999,25.325,25.639,26.779
noiseimage/[test48]_origin_0.70.png,9.730,23.805,23.397,24.009,24.069,23.430,23.611,24.423
noiseimage/[test48]_origin_0.90.png,6.426,20.250,21.232,20.287,20.335,21.269,21.298,21.174
noiseimage/[test49]_origin_0.10.png,32.655,40.119,38.687,40.342,40.468,38.878,39.308,40.160
noiseimage/[test49]_origin_0.30.png,23.451,35.171,33.771,35.353,35.440,33.919,34.186,35.315
noiseimage/[test49]_origin_0.50.png,15.016,32.120,31.285,32.279,32.367,31.376,31.575,32.704
noiseimage/[test49]_origin_0.70.png,9.716,29.227,29.350,29.309,29.423,29.386,29.530,30.244
noiseimage/[test49]_origin_0.90.png,6.308,25.304,26.660,25.262,25.343,26.715,26.756,26.568
noiseimage/[test50]_origin_0.10.png,32.027,41.371,40.259,41.659,41.607,40.525,40.883,41.400
noiseimage/[test50]_origin_0.30.png,24.064,36.291,35.178,36.543,36.495,35.363,35.572,36.349
noiseimage/[test50]_origin_0.50.png,15.743,33.436,32.724,33.630,33.702,32.811,32.950,33.764
noiseimage/[test50]_origin_0.70.png,10.430,30.868,30.950,30.967,31.225,30.943,31.031,31.607
noiseimage/[test50]_origin_0.90.png,7.007,27.550,28.666,27.514,27.763,28.673,28.687,28.480
noiseimage/[test51]_origin_0.10.png,32.627,41.787,40.547,42.155,42.135,40.914,41.296,41.833
noiseimage/[test51]_origin_0.30.png,24.199,36.615,35.209,36.934,36.868,35.457,35.701,36.676
noiseimage/[test51]_origin_0.50.png,15.531,33.632,32.638,33.863,33.902,32.748,32.919,33.959
noiseimage/[test51]_origin_0.70.png,10.294,30.925,30.824,31.046,31.232,30.816,30.934,31.742
noiseimage/[test51]_origin_0.90.png,6.906,27.333,28.419,27.303,27.489,28.405,28.437,28.353
noiseimage/[test52]_origin_0.10.png,36.393,45.925,44.833,46.245,46.312,45.172,45.545,45.953
noiseimage/[test52]_origin_0.30.png,24.446,40.497,39.027,40.767,40.785,39.273,39.571,40.630
noiseimage/[test52]_origin_0.50.png,15.423,37.330,36.234,37.544,37.653,36.317,36.538,37.813
noiseimage/[test52]_origin_0.70.png,9.931,34.242,34.194,34.369,34.665,34.150,34.315,35.375
noiseimage/[test52]_origin_0.90.png,6.512,29.951,31.471,29.917,30.182,31.440,31.480,31.355
